Title,Authors,DOI,DOI link,Venue,Citation count,Year,Abstract summary
Towards a software industry corporate social responsibility reference model for software sustainability,"Elisa Jiménez, M. A. Moraga, Félix García, Coral Calero, Gabriel Alberto García-Mireles",10.1002/sd.2849,https://doi.org/10.1002/sd.2849,Sustainable Development,2,2023,The paper proposes a software industry corporate social responsibility reference model to improve software sustainability.
The Determinants of Corporate Social Responsibility: Evidence from Indian Firms,"A. Pradhan, Barsha Nibedita",10.1177/0972150918814318,https://doi.org/10.1177/0972150918814318,Global Business Review,30,2019,"The determinants of corporate social responsibility in Indian firms include firm size, asset tangibility, profitability, systematic risk, and leverage."
Social Accounting for Sustainability: A Study in the Social Economy,"Larraitz Lazkano, A. Beraza",10.3390/su11246894,https://doi.org/10.3390/su11246894,-,20,2019,Social accounting can generate legitimacy and sustainability for social companies by evidencing their social value not reflected in financial statements.
Understanding green procurement dynamics: An assessment framework for public sector organizations.,"Shubhendu Singh, Gaurvendra Singh, Sarthak Singh, S. Misra",10.1016/j.jenvman.2023.119756,https://doi.org/10.1016/j.jenvman.2023.119756,Journal of Environmental Management,9,2023,"This paper is not relevant to the query ""Social sustainability reporting readiness in software services : challenges in drivers"", as it focuses on understanding the drivers of green procurement practices in public sector organizations."
Corporate social reporting in the banking industry of Bangladesh: a test of legitimacy theory,"M. T. Islam, K. Kokubu, K. Nishitani",10.1108/srj-05-2019-0185,https://doi.org/10.1108/srj-05-2019-0185,-,25,2020,This paper tests the applicability of legitimacy theory in explaining corporate social reporting practices in the banking industry of Bangladesh.
An Action Research for Improving the Sustainability Assessment Framework Instruments,"Nelly Condori-Fernández, P. Lago, M. R. Luaces, Á. Places",10.3390/su12041682,https://doi.org/10.3390/su12041682,Sustainability,29,2020,The paper presents a Sustainability Assessment Framework to identify sustainability-quality requirements and guide software design decisions.
The role of the board of directors and the sharia supervisory board on sustainability reports,"Rita Wijayanti, D. Setiawan",10.1016/j.joitmc.2023.100083,https://doi.org/10.1016/j.joitmc.2023.100083,"Journal of Open Innovation: Technology, Market and Complexity",31,2023,This paper is not directly relevant to the query about social sustainability reporting readiness in software services and its challenges and drivers.
Analysing GRI reports for the disclosure of SDG contribution in European car manufacturers,"M. Perello-Marin, R. Rodríguez-Rodríguez, J. Alfaro-Saíz",10.1016/j.techfore.2022.121744,https://doi.org/10.1016/j.techfore.2022.121744,Technological forecasting & social change,33,2022,This paper is not directly relevant to the query about social sustainability reporting readiness in software services. It analyzes sustainability reporting by European car manufacturers and the linkage between their reported metrics and the UN Sustainable Development Goals.
Integrating Sustainability Metrics into Project and Portfolio Performance Assessment in Agile Software Development: A Data-Driven Scoring Model,"C. Făgărășan, C. Cristea, M. Cristea, O. Popa, A. Pîslă",10.3390/su151713139,https://doi.org/10.3390/su151713139,Sustainability,9,2023,The paper proposes a data-driven scoring model to integrate sustainability metrics into project and portfolio performance assessment in agile software development.
An Investigation of the Readability of Sustainability Reports,"Nancy Uddin, Vasundhara Chakraborty",10.2308/JETA-18-10-01-18,https://doi.org/10.2308/JETA-18-10-01-18,-,4,2021,"This paper investigates factors that contribute to the readability of sustainability reports, but does not specifically address social sustainability reporting readiness in software services."
"Sustainable Reporting: Integrating Environmental, Social And Governance Aspects In Corporate Report",-,10.33168/jliss.2024.0708,https://doi.org/10.33168/jliss.2024.0708,"Journal of logistics, informatics and service science",0,2024,"Integrating environmental, social, and governance (ESG) aspects in corporate sustainability reports faces challenges such as measurement, standardization, supply chain complexity, and resource constraints."
Does Employees’ Participation in Decision Making Increase the level of Corporate Social and Environmental Sustainability? An Investigation in South Asia,"O. Farooq, Mariam Farooq, E. Reynaud",10.3390/SU11020511,https://doi.org/10.3390/SU11020511,Sustainability,29,2019,"Employee participation in decision-making increases a firm's environmental and social sustainability, especially when employees have strong organizational identification."
"Environmental, social and corporate governance framework for corporate disclosure: a multicriteria dimension analysis approach","C. Zopounidis, Alexandros Garefalakis, C. Lemonakis, Ioannis Passas",10.1108/md-10-2019-1341,https://doi.org/10.1108/md-10-2019-1341,Management Decision,24,2020,This paper is not directly relevant to the query about social sustainability reporting readiness in software services and its challenges and drivers.
Digital technologies and social sustainability in the digital transformation age: a systematic analysis and research agenda,"U. Qadri, M. A. Ghani, Ulfat Abbas, Abdul Rauf Kashif",10.1108/ijoes-08-2024-0239,https://doi.org/10.1108/ijoes-08-2024-0239,International Journal of Ethics and Systems,1,2024,The paper proposes a framework for integrating digital technologies into organizational social sustainability practices to enhance societal welfare.
Sustainability Information in Annual Reports of Companies Domiciled in the Czech Republic and the Slovak Republic,"Petr Petera, Jaroslav Wagner, R. Pakšiová, Aneta Křehnáčová",10.5755/j01.ee.30.4.22481,https://doi.org/10.5755/j01.ee.30.4.22481,The Engineering Economist,21,2019,"This paper is not directly relevant to the query about social sustainability reporting readiness in software services, as it focuses on sustainability reporting in the Czech Republic and Slovakia across various industries, not specifically software services."
Sustainability Reporting and Value Creation,C. Adams,10.1080/0969160x.2020.1837643,https://doi.org/10.1080/0969160x.2020.1837643,-,25,2020,The paper critiques recent developments in sustainability reporting and value creation.
Measuring the effects of different factors influencing on the readiness of SMEs towards digitalization: A multiple perspectives design of decision support system,"O. Okfalisa, Wresni Anggraini, G. Nawanir, S. Saktioto, K. Wong",10.5267/J.DSL.2021.1.002,https://doi.org/10.5267/J.DSL.2021.1.002,Decision Science Letters,29,2021,This paper is not directly relevant to the query about social sustainability reporting readiness in software services. It focuses on measuring the readiness of SMEs towards digitalization using a decision support system approach.
“A new direction? The “mainstreaming” of sustainability reporting”,Mario Abela,10.1108/sampj-06-2021-0201,https://doi.org/10.1108/sampj-06-2021-0201,"Sustainability Accounting, Management and Policy Journal",28,2022,"Mandatory sustainability reporting should not simply adopt financial reporting concepts, as it may hinder efforts to promote sustainable business models."
An approach to using the best-worst method for supporting sustainability reporting decision-making in SMEs,"Pablo Rodríguez‐Gutiérrez, M. D. Guerrero-Baena, Mercedes Luque-Vílchez, F. Castilla‐Polo",10.1080/09640568.2021.1876003,https://doi.org/10.1080/09640568.2021.1876003,Journal of Environmental Planning and Management,29,2021,A novel approach using the best-worst method can help SMEs evaluate and prioritize sustainability reporting standards to overcome challenges in initiating sustainability reporting.
"Perspectives and Challenges on Sustainability: Drivers, Opportunities and Policy Implications in Universities","I. D’Adamo, M. Gastaldi",10.3390/su15043564,https://doi.org/10.3390/su15043564,Sustainability,27,2023,"This paper discusses sustainability drivers, opportunities and policy implications in universities, but does not specifically address social sustainability reporting readiness in software services."
Exploration and assessment of the motivators of social sustainability in healthcare supply chains: Multistake holder's perspective,"M. Hussain, Mehmood Khan, Mian M. Ajmal",10.1002/SD.1922,https://doi.org/10.1002/SD.1922,Sustainable Development,18,2019,This paper explores and assesses the motivators of social sustainability in healthcare supply chains from a multi-stakeholder perspective.
A Conceptual Framework Based on PLS-SEM Approach for Sustainable Customer Relationship Management in Enterprise Software Development: Insights from Developers,"Kausar-Nasreen Khattak, Zohaib Hassan, Syed Shehryar Ali Naqvi, Muhammad Abbas Khan, Faiza Qayyum, Inam Ullah",10.3390/su16062507,https://doi.org/10.3390/su16062507,Sustainability,3,2024,This paper is not directly relevant to the query about social sustainability reporting readiness in software services and the challenges in drivers. The paper focuses on investigating the challenges faced by global software development organizations when implementing customer relationship management (CRM) in their enterprise software projects.
