standard,year,topic2,topic3,company_name,company_isin,req_type,comp_name,exists,value,material
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,number of hours worked for non-employee workers,False,,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,"whether and, if so, why any workers have been excluded from this disclosure (of a health and safety management system)",False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,total number of employees in the prior period by full time equivalents (FTE),False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,"total number of non-guaranteed hours employees, breakdown by gender by FTE (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,compensation,Aveva,GB00BBG9VN75,mandatory,"ratio of the remuneration of women to men for each function (such as technical, administrative, production), by significant locations of operation",False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,"total number of part-time employees, breakdown by gender by FTE (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,"total number of non-guaranteed hours employees, breakdown by region by FTE (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,number of people in its workforce who are covered by the undertaking's health and safety management system based on legal requirements and/or recognised standards or guidelines,False,,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,main types of work-related injury for non-employee workers,False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,total number of part-time employees by head count,True,102,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,main types of work-related injury for employees,False,,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,"whether and, if so, why any workers have been excluded from this disclosure (of work-related injuries)",False,,True
gri_v2,2023,own workforce metrics,training,Aveva,GB00BBG9VN75,mandatory,type and scope of programs implemented and assistance provided to upgrade employee skills,True,"In FY23, we trained 127 new managers in our Leadership Foundations program.;  help employees find and use development and career resources, we recently launched our ""Grow Your Career"" intranet page and hosted our first Career Week in May.",True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,number of recordable work-related accidents,False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,rate of employee turnover in the prior period,False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,total number of employees in the reporting period by head count,True,6500,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,rate of high-consequence work-related injuries (excl. fatalities) for employees (with calculation basis 200.000/1.000.000),False,,True
gri_v2,2023,own workforce metrics,work-life balance,Aveva,GB00BBG9VN75,mandatory,total number of employees that returned to work after parental leave ended that were still employed 12 months after their return to work,False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,"total number of part-time employees, breakdown by region by head count (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,number of people in its workforce who are covered by a health and safety management system which is based on legal requirements and/or recognised standards or guidelines and which has been internally audited,False,,True
gri_v2,2023,own workforce metrics,training,Aveva,GB00BBG9VN75,mandatory,average number of training hours per employee,True,26.20,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,a description of the methodologies used to compile the non-employee data,False,,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,number of fatalities as a result of work-related injuries,False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,"percentage of employees per level (such as: senior, middle management) and by other indicators of diversity (such as minority or vulnerable group)",False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,"total number of permanent employees, breakdown by gender by FTE (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,"number of cases of recordable work-related ill health, subject to legal restrictions on the collection of data with regard to the undertaking's employees",False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,"percentage of individuals within the organization's governance bodies (committee or board responsible for the strategic guidance of the organization, the effective monitoring of management, and the accountability of management to the broader organization and its stakeholders such as board of directors, management committee or similar body for a non-corporate organization) by age group (<30, 30-50, >50)",False,,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,number of high-consequence work-related injuries (excl. fatalities) for employees,False,,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,number of people in its workforce who are covered by a health and safety management system which is based on legal requirements and/or recognised standards or guidelines and which has been audited or certified by an external party,False,,True
gri_v2,2023,own workforce metrics,compensation,Aveva,GB00BBG9VN75,mandatory,how a 'significant location of operation' is defined for 405-2 (related to ratio of basic salary and remuneration),False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,rate of employee turnover in the reporting period,True,14.70,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,total number of non-guaranteed hours employees by head count,False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,total number of employee breakdown by region by headcount,True,APAC: 2135; EMEA: 2013; Americas: 2352,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,"total number of permanent employees, breakdown by gender by head count (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,total number of employee turnover during the reporting period by region,False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,"total number of full-time employees, breakdown by region by FTE (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,"total number of part-time employees, breakdown by region by FTE (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,a description of the methodologies used to compile the employee data,False,,True
gri_v2,2023,own workforce metrics,training,Aveva,GB00BBG9VN75,mandatory,average number of training hours per employee by gender,False,,True
gri_v2,2023,own workforce metrics,characteristics,Aveva,GB00BBG9VN75,mandatory,"total number of non-employees in the undertakings's own workforce, i.e. either people with contracts with the undertaking to supply labour (“self-employed people”) or people provided by undertakings primarily engaged in “employment activities” (NACE Code N78)",False,,True
gri_v2,2023,own workforce metrics,compensation,Aveva,GB00BBG9VN75,mandatory,ratio of the percentage increase in annual total compensation for the organization’s highest-paid individual to the median percentage increase in annual total compensation for all employees (excluding the highest-paid individual),False,,True
gri_v2,2023,own workforce metrics,health and safety,Aveva,GB00BBG9VN75,mandatory,"whether and, if so, why any workers have been excluded from this disclosure (of work-related ill-health)",False,,True
